CustomerID,Age,Gender,TenureMonths,ContractType,PaymentMethod,MonthlyCharges,TotalCharges,SupportCalls,Churn
b82d40de-f2d7-4d53-8870-2ae78eadda9a,18,Male,71,Month-to-month,Credit card,108.29,7705.02,1,Yes
d6eaf269-514e-4353-af23-7c4d1e4ea133,55,Female,37,Month-to-month,Electronic check,82.13,3027.51,8,No
078c3875-ba21-4269-a540-fbfee12ff6cd,33,Female,66,Month-to-month,Mailed check,93.37,6154.64,7,Yes
f90fb6e4-e150-42f3-9195-8000c3f38c8c,34,Female,49,Month-to-month,Mailed check,90.09,4460.24,5,Yes
4da838b7-6947-4bac-b610-f40d69fe890f,46,Male,46,Month-to-month,Mailed check,88.22,4074.01,3,Yes
d25ad576-ef0b-443e-bee0-47627168bdec,52,Female,52,One year,Electronic check,63.28,3288.58,5,Yes
bd03d33b-eee9-495e-a308-6e48e4e5b5b0,39,Female,70,Two year,Electronic check,57.73,3977.6,1,No
301c6abf-c773-4d46-a6e6-a84a46178161,44,Female,47,Month-to-month,Bank transfer,79.92,3816.05,4,Yes
06b4ed27-2f4b-4be8-a1ac-fdb51b555f6d,20,Female,28,Two year,Bank transfer,66.43,1885.7,7,No
9df034d3-9caa-437c-bc67-95e2c32fc21b,46,Male,13,Month-to-month,Mailed check,64.91,806.5,3,Yes
9cc3c1f5-9129-4c75-9b08-e5a844511ba0,20,Female,41,Month-to-month,Electronic check,56.31,2283.07,8,Yes
3b1d12cf-3b70-4092-98ab-182c3b1d0181,53,Female,30,Month-to-month,Bank transfer,52.61,1520.22,8,Yes
14588063-5bf8-4d1d-86ad-7920aff7ff5d,24,Female,51,One year,Electronic check,29.36,1431.42,1,No
22538040-7a02-4a6d-87a2-b171b02a06ee,45,Male,64,One year,Credit card,94.11,6000.32,6,No
7800e27a-9ace-43cc-989c-83f68098580d,20,Female,61,Month-to-month,Electronic check,108.1,6527.87,5,No
2f191516-5fbb-4da5-a64a-1fe8b646e2b1,67,Male,18,Month-to-month,Bank transfer,26.45,463.88,8,No
794e0838-7dcf-40fd-a330-98edda252795,56,Male,11,Month-to-month,Bank transfer,88.38,968.97,8,Yes
39ed0800-3179-49f9-a9ed-e760233408ba,43,Male,33,Month-to-month,Bank transfer,113.94,3816.51,5,Yes
f80443ee-c3b8-4179-a899-4c8408403234,49,Female,20,Two year,Mailed check,84.27,1671.3,4,No
f3402dd3-4515-45b9-ace9-504b03d7f962,20,Male,43,One year,Electronic check,89.16,3777.11,1,No
abdce0da-be0b-4ddd-b8f9-500169bd40d8,27,Female,1,One year,Mailed check,67.56,75.81,2,No
345e2eaf-c1fd-4581-b3ec-e6b1fcfd8547,39,Male,68,Month-to-month,Electronic check,65.07,4481.36,7,Yes
f4672866-ed56-42a0-ad54-ff2b10ee4f77,47,Female,7,One year,Bank transfer,34.78,280.29,5,No
9df79a27-ddfc-4a92-b074-feb3fc5217cc,44,Female,25,One year,Mailed check,92.74,2384.94,5,No
dde4f5c1-532c-4c01-b017-c5337d6ce5c3,51,Male,50,Two year,Electronic check,30.93,1619.81,0,Yes
6d744a0b-3f2d-49c8-a338-e5797521aa18,42,Male,29,Month-to-month,Electronic check,45.61,1299.66,0,No
9ba14c35-0ab5-407f-86b6-020a67a55936,32,Female,44,Month-to-month,Credit card,87.89,3867.41,0,No
b85f164b-6160-4399-9307-3198bc3eb402,34,Male,17,Two year,Credit card,117.82,2079.3,1,No
f06b6c12-9c8b-4550-a4e7-0f9a501a0ccf,46,Male,31,Month-to-month,Electronic check,70.52,2207.81,8,No
8941bdd3-9803-482e-926a-4bd0be125f8f,39,Male,33,Month-to-month,Mailed check,25.93,886.3,6,No
b440b852-e033-400e-a432-62b38675820e,23,Male,6,One year,Electronic check,70.39,382.81,8,Yes
1bfc270c-8549-4255-89db-ebb5c9739495,31,Male,25,One year,Mailed check,103.99,2585.63,7,No
e0b55615-d3b6-4f1b-b4f7-6d09739cafa5,59,Female,47,Two year,Electronic check,50.58,2384.01,6,Yes
3ee79d31-feef-41f8-a0b6-2f900adbc4ff,55,Female,67,One year,Electronic check,21.04,1496.56,3,Yes
fbdc532e-6546-466d-89b1-cad184c9b276,54,Male,59,Month-to-month,Electronic check,115.67,6812.99,5,Yes
632c817e-8ec5-4d47-8a0c-64e5bc341b4f,18,Male,42,One year,Credit card,99.79,4115.75,2,Yes
f66c7331-a172-4ee3-83e1-847c8420e0d8,34,Female,27,Month-to-month,Credit card,84.91,2244.0,3,No
70869a45-4a8a-4b17-b09a-083a0c9ea060,44,Female,4,Month-to-month,Electronic check,110.96,370.73,4,Yes
c60fb252-4df7-42ae-a267-e12b65e5f13f,55,Female,38,One year,Mailed check,28.52,1166.22,2,No
2a9edda7-761a-4914-8931-b2d4d3def87c,43,Female,17,Month-to-month,Mailed check,99.49,1734.38,6,Yes
eb45bc38-9cf6-4e33-8b5f-174b6c267b56,67,Male,63,Month-to-month,Electronic check,65.28,4093.39,6,Yes
e7574997-8458-4f73-b0a0-c1cd0df6c527,51,Female,48,One year,Bank transfer,110.04,5353.7,6,No
a566e884-d473-4687-b6ad-1c332469d0c2,38,Female,13,Month-to-month,Mailed check,75.9,962.3,5,Yes
802b1bf4-b8ff-415c-9727-20fa73a27c7b,20,Male,19,Two year,Mailed check,69.94,1337.99,3,No
95dfe6cb-c75a-4c94-ae05-7f791cf8d03f,45,Male,53,Month-to-month,Electronic check,76.84,4058.88,8,No
8be15610-b234-4948-a4f2-ae4cf016716b,28,Male,9,Month-to-month,Mailed check,35.31,275.82,8,Yes
52ce55e3-69df-45c7-a4a0-053f22a37556,49,Male,52,One year,Bank transfer,90.27,4664.22,7,Yes
74246baa-2dca-4c82-8660-a3e9736d417c,29,Male,45,Month-to-month,Electronic check,46.23,2126.62,5,Yes
e552d0a8-b66f-4507-a588-b999971eea39,22,Female,40,Month-to-month,Mailed check,116.77,4603.43,3,No
171603b1-7466-4e6f-a1ee-b1f133b1d0dc,21,Male,17,Month-to-month,Credit card,73.95,1240.44,8,Yes
a6091ad0-b114-44aa-92f6-9081400564b8,62,Male,17,Two year,Mailed check,110.65,1859.07,5,No
29fb832c-cbe6-4571-b622-e18ee83bcc84,25,Female,45,Month-to-month,Electronic check,104.79,4772.3,5,Yes
17584f23-1fa0-4802-bbb7-1494b7e767d4,37,Male,25,Two year,Bank transfer,42.89,1076.5,0,No
a25291f3-730b-4657-b4cb-46131d39e9c2,18,Male,47,Month-to-month,Credit card,39.5,1787.4,5,Yes
b5103e9c-8618-440d-95d6-a6585ce9dbbc,33,Male,14,Month-to-month,Bank transfer,116.32,1749.4,1,Yes
f9a62522-ca83-4709-ba14-675762538cdf,24,Female,70,Month-to-month,Electronic check,25.02,1749.84,6,Yes
28ef2f46-f323-423e-9cb0-c90c82fc9294,27,Male,46,Month-to-month,Electronic check,119.42,5504.05,7,No
0b3d6dc9-616f-460a-8ce3-77d760f11528,33,Female,52,Month-to-month,Electronic check,101.46,5229.69,6,No
55cf37ba-e989-45f2-abbf-1e35c4acb57d,49,Male,43,Month-to-month,Electronic check,82.68,3534.56,4,Yes
dcd81a8b-a8d6-4af6-9f0d-def190c40e45,20,Male,13,Month-to-month,Electronic check,104.86,1367.3,0,Yes
2504fd28-de6a-4459-a980-f6ff266c47fb,38,Female,54,Month-to-month,Credit card,91.92,5022.82,4,Yes
0d22af35-b648-4e8a-84e7-75b92dca365a,61,Male,16,One year,Bank transfer,93.79,1540.8,7,Yes
baebe15d-4f3c-4771-8edd-2a2a6b69b4ae,61,Female,35,Month-to-month,Bank transfer,53.41,1822.52,3,Yes
49ed856e-723d-4acd-b601-e005c4c4f69f,65,Male,24,Two year,Bank transfer,59.56,1434.95,0,No
e606d7c2-1e18-446d-ae42-1840a05f36c8,68,Male,29,One year,Electronic check,93.3,2611.85,3,No
00e78824-33ee-46e7-b5de-feba21aea39b,47,Male,71,Month-to-month,Credit card,93.27,6643.09,8,No
03200c4e-40cb-4188-83f0-fac39f601d17,40,Female,30,One year,Bank transfer,104.86,3113.57,9,Yes
7fa70485-dafc-4805-bf64-85de75699aef,31,Male,36,Month-to-month,Mailed check,85.76,2993.52,9,No
9ba4d5a6-0178-4e26-8eb5-57ac8b22e445,26,Female,42,One year,Credit card,69.02,2901.22,6,No
37850b5c-3ce5-488c-be53-d702e1f8d192,48,Female,64,Month-to-month,Electronic check,93.18,5881.19,2,No
74283491-79c8-42cb-a8d3-110e96bfae6e,36,Female,4,One year,Bank transfer,35.5,202.35,9,Yes
99e95433-1453-417e-b11e-be6f68ffae17,67,Male,11,One year,Electronic check,81.12,899.69,0,Yes
e1d5c0dc-3ea5-45a9-81ae-c50599a04abb,67,Male,53,Two year,Credit card,65.55,3454.2,5,Yes
a0ee404f-9ea8-4cb1-8732-68c98c1e9464,56,Female,64,Two year,Electronic check,37.64,2433.7,2,No
3527bcee-d343-4f88-91f3-79b18ebb8208,64,Female,29,One year,Electronic check,92.44,2675.61,7,Yes
0e18ab96-25f4-4dd6-af51-ac6e0c85f154,52,Female,22,Month-to-month,Electronic check,54.03,1131.51,3,Yes
253741e4-0966-4d08-9959-5d27a73d2746,44,Female,17,Month-to-month,Mailed check,87.86,1499.55,2,Yes
93fde248-aac0-4912-884d-7822da948e70,24,Female,25,Two year,Bank transfer,66.09,1710.68,0,Yes
54c3b22e-4c66-4a4d-9a70-ea8ad6881d3e,51,Male,21,Two year,Credit card,118.35,2463.52,9,Yes
1be00f8e-0c8d-41d2-9673-aefbeb9e54e0,46,Male,62,One year,Electronic check,100.65,6221.79,1,No
294d43ed-2da1-4fda-be65-6dcc6abdb05a,46,Male,51,One year,Mailed check,70.36,3621.73,3,No
a9325ae1-9c70-40da-88cd-29c5ac0e1f71,33,Female,5,Month-to-month,Mailed check,95.5,486.56,3,Yes
92811c92-984f-4323-b329-2925b107094e,37,Female,63,Month-to-month,Electronic check,88.17,5502.59,0,No
f75efed8-2d6b-4953-8fea-d84ec98cfd48,69,Female,38,One year,Bank transfer,47.51,1800.63,2,No
5c3552b3-9437-4280-bfd4-67e77491050c,41,Male,48,Month-to-month,Mailed check,53.2,2565.72,8,No
c4bd338e-17d7-4fc0-892c-d030ee757637,34,Male,17,Two year,Bank transfer,99.45,1706.84,4,No
e5c482ff-5e5a-40c1-92a4-73f94c9e903a,60,Female,27,Month-to-month,Credit card,106.59,2854.81,9,Yes
c2294116-1152-4a73-91fc-dedd61022b56,44,Female,33,Month-to-month,Mailed check,63.34,2042.86,1,No
109efb40-8ceb-4c57-97e3-23cf6d651847,34,Female,8,Month-to-month,Mailed check,109.01,936.27,9,Yes
1f3cea1d-2271-47ca-b887-73ed4af715b7,59,Female,11,Month-to-month,Mailed check,41.32,456.86,9,Yes
54470290-4640-4b2a-9c02-28afb1d29457,38,Male,71,Two year,Mailed check,69.24,4905.5,5,Yes
35b86d0a-864f-46dd-a9ec-09d586eced99,26,Female,12,Two year,Credit card,70.47,827.29,3,No
0ee52f63-9caf-4df1-b584-5d71b221e1c5,31,Male,14,One year,Mailed check,46.45,651.98,2,No
fab6ad91-bacf-4cfc-9245-1cc41bfb3b3d,38,Female,54,Two year,Electronic check,92.72,4969.28,6,Yes
16718639-fcb8-4f9e-8769-0baaa104bdce,57,Female,11,Two year,Electronic check,38.81,444.51,4,Yes
9ad2bb72-b04b-4584-b95c-ec2d7bd15655,48,Female,24,Month-to-month,Electronic check,44.31,1140.2,3,Yes
b4f136fc-fc7c-4e71-89c6-7b51ef13864b,28,Female,37,One year,Credit card,51.51,1823.29,1,No
d90949aa-9bdd-4d7a-ad53-628b49851b79,65,Female,24,One year,Credit card,99.3,2357.14,0,Yes
933c8d00-8680-4a0b-8279-1490510564f9,57,Female,55,Month-to-month,Electronic check,97.27,5251.74,8,Yes
ed56c714-5a96-41f5-9f8c-eda5feb9ea24,33,Female,18,One year,Bank transfer,20.51,363.5,6,No
7f13de67-9008-4dc9-9d42-1bae2134e15b,35,Male,40,One year,Mailed check,45.37,1800.66,5,No
7f6bf62c-a1c1-4b96-baab-d9f2850b7073,32,Female,49,Month-to-month,Credit card,86.98,4237.69,1,No
e237c877-2e0e-4673-8ed7-cd177e14c595,56,Female,46,Month-to-month,Electronic check,98.23,4468.36,9,Yes
4a5d6cea-b565-464e-bb93-a53f9c02040d,32,Male,4,Two year,Mailed check,44.98,179.18,9,No
1e42d2b8-0067-4b62-b18c-d979fab0a15d,18,Female,11,One year,Electronic check,74.31,770.74,6,Yes
cbf6aa23-a01e-41f5-b702-beba0623ffbf,68,Male,23,Two year,Bank transfer,88.26,2037.78,5,Yes
3513a238-d91b-4a04-bcca-ba381e30614f,24,Male,50,Month-to-month,Electronic check,75.54,3777.35,1,Yes
6a25542e-ffbd-4cdd-9d84-d303ccb03fc5,24,Male,6,Two year,Credit card,110.88,656.46,2,No
5982aa44-5573-48cf-8ba5-605069fe99a9,42,Female,54,Month-to-month,Mailed check,63.59,3464.37,6,Yes
365bc763-a333-4ea8-8e58-de208f7763e0,23,Female,63,Month-to-month,Mailed check,110.17,7022.75,6,No
b0a4f557-3381-401f-a3ff-8fd202e460aa,67,Female,37,One year,Bank transfer,90.17,3298.69,4,Yes
115db44f-ca4a-40bc-8121-81a34818b004,60,Female,33,One year,Bank transfer,28.05,979.62,6,No
8ccc617e-81b6-4951-8cdf-697f4eca2e96,42,Female,8,Two year,Credit card,47.73,374.97,4,No
1d2467e2-0191-419d-845c-3fbb52ecac27,58,Male,34,Two year,Bank transfer,29.72,1016.36,0,Yes
65637d1f-5763-4902-9552-0712af92ef22,64,Male,37,One year,Electronic check,89.42,3323.17,4,Yes
f5c9f459-9db1-4d5e-91a4-d796b9720eec,28,Female,2,Month-to-month,Electronic check,105.86,229.36,9,Yes
31ab0158-2cf6-473b-9500-c14707743c94,49,Female,71,Month-to-month,Bank transfer,95.53,6742.75,6,Yes
ec1a86d3-5683-4783-9575-9337549c9eb9,19,Female,24,Month-to-month,Credit card,67.95,1703.15,1,Yes
7978dc84-ea89-4979-baa6-d6eaac273009,65,Male,4,One year,Credit card,39.4,319.74,8,Yes
22c0c475-a549-46d0-891a-5875cc18dd0e,64,Male,59,One year,Bank transfer,52.78,3197.06,6,Yes
75eb0e8f-a090-460d-a7c7-655a7b434a72,54,Female,44,Month-to-month,Credit card,90.82,3945.88,6,Yes
e55b93ad-8976-4471-9d7f-57d1e45def26,66,Female,45,Two year,Electronic check,51.76,2302.56,6,No
d06d3943-c8b3-415e-b664-704355c9bf0f,46,Male,52,One year,Electronic check,26.89,1450.28,6,No
0e5779ec-be1a-470f-ad83-a4c869f8d3e4,25,Female,4,One year,Electronic check,38.87,175.19,5,No
90a014ab-4ca1-4abd-8565-0e0bd5c97d5d,56,Male,66,One year,Bank transfer,66.77,4502.43,9,Yes
8e2017e1-50c4-4b4b-ad9e-5c1eb9974024,62,Female,46,One year,Credit card,119.11,5432.19,1,No
93d054e4-3550-407e-84ca-bb38892fca69,22,Female,61,One year,Mailed check,99.25,6034.91,9,Yes
ea8b31f5-ccae-48fe-94eb-8e20af7c7d2b,30,Female,36,One year,Bank transfer,30.81,1125.13,3,No
10f35676-5a85-4cd8-8bb8-6be0e355e636,29,Female,25,Month-to-month,Bank transfer,54.77,1365.9,5,No
d73aae7b-47cc-4a66-a638-d8bef83893a2,53,Female,39,Month-to-month,Credit card,102.64,4024.22,1,Yes
600fc79c-fbce-4087-96d2-b14d07faf6f7,43,Male,42,Month-to-month,Mailed check,24.52,1056.4,1,No
2a7cf9e9-d7a7-47b1-88c6-2063a06303ca,54,Male,65,Month-to-month,Bank transfer,118.33,7739.65,9,Yes
2ff8107a-63ba-4d86-9b0e-70ad922bda48,20,Female,8,Month-to-month,Electronic check,114.15,1049.3,4,Yes
c847b130-dd56-430e-9de9-87a2985e7e89,42,Male,48,Two year,Credit card,84.27,4146.32,6,No
db9a0eb7-b48c-431b-8eeb-87ffc064f074,35,Male,33,Month-to-month,Bank transfer,109.02,3688.57,0,No
4580dac2-0818-4965-b5b8-135150830841,67,Female,59,Month-to-month,Bank transfer,30.21,1792.0,7,No
e0864418-7f3e-459b-9638-613769f35b2d,39,Male,62,Month-to-month,Credit card,98.41,6098.49,8,No
d4575305-73b0-420d-9f20-19ea3cd61f5e,50,Female,36,Two year,Mailed check,46.09,1647.2,5,Yes
866cfb2b-3754-416f-8d79-132cf362d408,65,Male,36,Month-to-month,Credit card,53.55,1975.77,0,No
5fcc997d-1cbb-404b-accd-a2af4d64bb63,51,Female,22,One year,Electronic check,77.37,1698.07,5,No
33bcb8a9-c71d-4564-8992-b886c8f216c1,36,Male,23,Two year,Mailed check,103.13,2414.77,9,Yes
8188de48-719b-4dd6-97b4-e75be9d18ec2,52,Male,36,One year,Credit card,53.7,2031.12,3,No
e7ab2ef7-7b8f-409a-8c8c-eba90662200c,23,Male,28,One year,Electronic check,72.65,2037.93,2,Yes
5711d5fd-30b1-467b-a771-a42280038f26,49,Female,29,Month-to-month,Mailed check,70.73,2018.46,4,No
dfb68a5f-bb81-41f0-bbc4-d138ec737598,65,Female,18,Month-to-month,Electronic check,119.2,2103.61,2,Yes
53cc6b95-c689-4836-8f73-ab1c860c7b68,61,Female,31,One year,Electronic check,38.64,1172.28,1,No
192703a7-df2e-47e7-84fc-bb8424aefbea,40,Male,47,Month-to-month,Electronic check,111.47,5249.48,7,Yes
84222f58-f022-44af-bb76-4637d277ab64,24,Female,41,Two year,Credit card,105.76,4360.44,4,No
3487246c-21f9-4072-be22-eba1ad3d581e,40,Male,65,Month-to-month,Electronic check,34.69,2302.29,6,Yes
6338fb29-7599-4b0a-895b-81d6b97d7617,20,Female,25,One year,Credit card,34.55,844.79,3,Yes
1da76d69-85b8-44d4-9d64-3387b6b38fbc,34,Female,19,One year,Credit card,39.13,773.85,7,No
0b458c23-eead-490c-8f9c-78bf010d583f,48,Male,34,Month-to-month,Bank transfer,108.2,3654.39,6,Yes
df3334c6-9823-4b06-991e-a7e6afe2a940,25,Female,33,One year,Credit card,100.65,3325.72,8,No
e3a1af97-7785-4ddb-9552-7a3c164a9b18,19,Male,47,Month-to-month,Bank transfer,35.11,1656.11,6,No
c4246277-8544-44ab-9a64-f27d0bcfd0fc,27,Male,33,One year,Mailed check,92.09,3057.19,6,No
05c14422-4ffe-4dfd-bedc-acb7a8b331a0,62,Male,40,Two year,Electronic check,92.89,3799.06,8,Yes
a38bbaa4-4fe8-48d8-822c-a6a893daf60d,43,Male,24,Month-to-month,Mailed check,118.57,2872.82,3,Yes
33579b27-5225-474a-b5b8-726ce462ff64,46,Female,7,Two year,Mailed check,106.61,744.9,8,Yes
88433a38-46d2-4109-895c-7ac8314aabdd,30,Male,40,One year,Mailed check,44.28,1838.57,0,No
abcec90f-70ec-441b-85d5-601651b3ccf5,18,Female,31,Month-to-month,Credit card,100.13,3104.84,6,Yes
2851a8be-2639-4214-85cc-aa931e1e5d91,51,Female,60,Month-to-month,Mailed check,119.72,7174.48,0,Yes
f5530567-03e7-4d21-9d4d-46d6460d113d,32,Female,37,Month-to-month,Bank transfer,26.42,941.26,6,Yes
1a354475-8399-4ac5-8f43-a2509f795228,26,Female,4,Month-to-month,Credit card,47.17,160.8,2,No
8ca33a54-59ae-4302-8ae3-297e34e24142,53,Male,51,One year,Credit card,58.49,3014.32,8,No
f17aa7a9-243d-416d-8563-abbe51883a26,66,Male,38,One year,Mailed check,103.2,3869.67,0,No
92f71993-4884-4b5b-8dd3-214cb4508610,65,Male,8,Month-to-month,Mailed check,101.9,873.75,0,Yes
4fb67094-123c-4911-abd8-ad4d3eacdb28,48,Female,57,Month-to-month,Bank transfer,76.73,4407.46,4,No
8a6342ca-56b7-479e-a46a-0b429cfecbd8,66,Male,17,Two year,Bank transfer,70.75,1141.83,5,Yes
076c108d-214c-47b1-8cfc-64207192e443,46,Female,46,Month-to-month,Electronic check,27.89,1443.74,2,No
0ceaaf73-aced-4d55-a73e-2bc578822064,69,Female,48,Month-to-month,Electronic check,103.46,4922.35,6,Yes
160beed4-0dc5-442e-a233-960a1b1e06c3,59,Male,41,Month-to-month,Bank transfer,79.85,3253.17,8,Yes
b465c027-2dd1-445b-a454-a82a6d2cdbf9,24,Male,57,One year,Mailed check,42.06,2366.41,3,No
a124fdb2-97be-4f31-a42a-a836989b68c0,24,Female,40,Two year,Credit card,46.61,1940.2,0,Yes
7222534d-b309-4e0d-b0ac-0677d60f8680,27,Male,33,Two year,Electronic check,45.13,1417.97,6,No
5513b74f-4ffc-4c54-9b0a-31ea9dc6d783,57,Female,51,One year,Credit card,105.25,5398.18,2,No
c226ab53-b680-473b-b2b9-c542d143e0a2,26,Male,1,Two year,Bank transfer,23.23,6.01,8,No
141b9098-8892-47fe-8f2e-45efabbe274a,42,Female,34,Month-to-month,Credit card,98.27,3389.57,1,No
c3b1927b-c178-4e77-ac3b-9258f943375e,69,Male,34,Month-to-month,Electronic check,37.88,1219.0,7,Yes
17c95aaa-21bd-45eb-915a-a3c07737cfb5,35,Male,58,Two year,Credit card,76.96,4433.24,9,No
b2d7692a-eb70-4da9-8d66-d79dd0170108,20,Male,11,Month-to-month,Mailed check,53.17,528.29,5,Yes
4f75d45a-74a1-4a0d-98e6-3a5577e0ee02,18,Female,46,Month-to-month,Bank transfer,116.95,5399.13,0,No
c438eae0-b5d0-4595-a4f8-9e23af39f2ce,48,Female,7,Month-to-month,Mailed check,104.53,819.02,0,Yes
f28bf846-3b50-4fda-b875-b1c777243aa3,52,Male,52,One year,Bank transfer,93.79,4909.5,0,No
e54ca6ca-dc70-4e22-a4ca-f1b8394a97fd,44,Male,44,Month-to-month,Mailed check,118.72,5296.74,2,Yes
5d0b042d-e9b1-4c76-820f-beef9defeab9,26,Female,39,Month-to-month,Bank transfer,31.02,1311.23,2,Yes
ead1d758-b319-418d-aef0-3a1b645f273c,25,Female,23,Month-to-month,Mailed check,108.56,2408.4,9,No
dc5cd673-c9ed-46a6-9490-5f79aa4946f4,20,Female,71,Two year,Electronic check,85.15,6041.93,5,Yes
7ccd3dc0-740a-4bed-9323-8affe1e538a1,60,Female,66,Month-to-month,Mailed check,109.08,7170.69,4,Yes
1ce62a9f-79af-4348-90bb-c60d07bf63ee,68,Female,4,Month-to-month,Bank transfer,28.27,87.78,3,No
d8842354-7613-4f44-ba88-f16259f8068e,37,Female,20,One year,Bank transfer,76.23,1651.85,9,Yes
593edc83-c497-40a8-8842-04d52bb9a661,58,Female,24,Month-to-month,Mailed check,43.89,1037.08,7,No
8208fd42-209c-44a5-931e-1d4d9abc9859,55,Male,15,One year,Credit card,45.17,715.34,2,No
b6da99cd-d14b-456c-a7db-09431a59c3eb,44,Male,32,Two year,Mailed check,35.55,1129.8,6,Yes
8e5fd65f-536c-42d0-9b63-205fcbf85149,62,Female,56,One year,Electronic check,55.86,3056.04,3,No
4d579d00-cadc-410f-9228-130ba64272a2,20,Female,51,Month-to-month,Mailed check,114.68,5795.63,4,Yes
972d5d57-669b-4896-b602-72ba8862036f,29,Male,60,One year,Credit card,65.7,3887.26,5,Yes
3e628981-9ef1-474f-bd13-452669d75427,28,Male,28,Month-to-month,Credit card,39.17,1102.86,6,No
7b7ce7cc-f950-47fa-a8b5-8db58c466308,56,Male,43,One year,Electronic check,56.01,2447.75,9,Yes
354f184e-5739-4b03-90e9-4dce6241cba3,50,Male,56,Month-to-month,Mailed check,109.25,6040.77,2,No
6e5fbf71-9749-42b0-b1ad-e82ad05cc78d,60,Female,52,Two year,Credit card,63.03,3421.26,2,No
9134c0b7-6f73-473b-baee-bacdc8c8ccf9,46,Female,54,One year,Credit card,23.98,1250.21,6,No
b1b2b5f8-8b66-4d1f-979a-7954c98e3f5b,49,Female,38,One year,Credit card,44.06,1746.52,5,Yes
ab6b3f08-a9a0-44ef-ac4f-54163c749c16,51,Male,70,One year,Mailed check,33.6,2302.72,4,No
b63fa809-ee4d-4dec-bd47-288513f0e33f,19,Female,52,Two year,Credit card,35.42,1780.52,0,No
1d444351-7c93-4dc3-9635-212d92fe00e8,34,Female,22,Month-to-month,Bank transfer,102.34,2256.81,6,Yes
534bfa86-7681-4ad7-9898-6758979800c3,22,Male,30,Month-to-month,Credit card,23.58,708.82,7,Yes
71f9b0e2-d270-4a52-98ff-d8ad8e1a3a51,47,Female,14,One year,Mailed check,53.67,763.33,1,No
67e2189b-f4b4-4704-8edb-6dc82d19bd52,65,Male,14,One year,Mailed check,71.18,999.5,1,No
af7d7f21-1bd6-403d-9927-839b11d1ce50,30,Female,36,Month-to-month,Bank transfer,69.96,2496.43,4,Yes
d1e2b878-c576-426d-98ae-0666d066ad21,33,Male,47,Month-to-month,Mailed check,32.65,1638.11,7,No
a51e01ad-7e8a-4078-93d1-06cb61004ffe,60,Male,17,Month-to-month,Electronic check,63.7,1082.54,6,Yes
37b567b4-172d-4bd0-8fbd-4c81a9008ecd,18,Male,55,Month-to-month,Electronic check,57.37,3031.22,4,No
94ad345a-e323-4264-a390-0c1dd1291d13,25,Female,25,Month-to-month,Electronic check,116.36,2923.08,0,Yes
cf51a203-a2d9-49ba-8146-ed52e73bc913,29,Female,35,Month-to-month,Electronic check,91.48,3204.1,4,Yes
a92f85fe-258f-4afc-81cf-d878000c14a5,32,Male,23,Month-to-month,Mailed check,69.21,1578.65,9,Yes
4a9ff50e-8800-41b6-b3f6-21a826330c43,46,Male,56,Two year,Mailed check,58.95,3331.7,9,No
7279101c-93f3-403d-9d96-232d63d5e750,26,Female,30,Month-to-month,Mailed check,88.91,2679.39,3,No
e09ef2a3-ae77-4249-b4a6-3e7632173525,56,Male,12,Month-to-month,Credit card,69.73,770.66,1,No
cb5a4d77-91fd-427f-8cbb-7460510c8c48,20,Male,69,Month-to-month,Bank transfer,38.81,2680.27,8,Yes
eb22ec1d-4df6-4f4f-adf7-92ffe9c7c13a,19,Female,9,Month-to-month,Electronic check,22.98,290.74,6,Yes
b7c12a4c-6f4a-454f-afca-07aef17e4a71,41,Male,45,Month-to-month,Mailed check,87.65,3907.87,4,Yes
fd8398c3-5821-49f8-aa45-2afdfb8a61eb,25,Female,33,One year,Mailed check,87.24,2813.44,1,No
9c8aa872-0214-4a68-952d-986c16db8a18,47,Female,7,Two year,Electronic check,92.11,606.72,6,No
d8feb8de-6779-4b58-82ab-23a0fc862110,20,Male,18,Month-to-month,Electronic check,105.9,1827.31,1,Yes
0ffa2366-4b4f-4faf-9a3d-c78020a77d78,63,Male,29,Month-to-month,Mailed check,78.31,2250.03,8,Yes
f7c8435f-8c83-4c68-a6ac-e59a5e85643c,19,Male,56,One year,Mailed check,93.36,5210.72,9,No
8f5e248e-b40f-440e-8037-447f0d99c071,31,Male,69,One year,Mailed check,90.31,6218.81,6,Yes
1c153057-5bf7-44cf-ba8b-d601d21ce315,42,Female,6,Month-to-month,Bank transfer,37.26,282.29,1,No
07fbb920-dd9d-4e4d-883e-dd69dc7abd16,55,Female,3,Month-to-month,Bank transfer,37.29,145.95,0,Yes
9714fadc-b3c4-4030-ae84-e8323c38c3f0,67,Male,13,One year,Bank transfer,89.02,1276.28,4,No
b636cc4c-5170-4a8a-a00e-0b6064eec4c1,61,Male,39,Month-to-month,Electronic check,70.35,2778.59,0,Yes
6f689d65-61ae-4f21-a7f1-c18b61fe800a,67,Male,9,Two year,Credit card,63.2,493.73,6,Yes
2c649adf-a998-48e1-b612-41be8b8ce7be,29,Male,32,One year,Bank transfer,118.18,3769.89,2,Yes
8e301bcc-302f-4247-a39a-046d79912c51,66,Male,2,One year,Credit card,107.15,194.18,3,Yes
5c3bd3b5-ecaa-4afb-97e4-527a6274d240,18,Male,26,Month-to-month,Mailed check,26.31,711.47,8,Yes
49d93a08-277e-4fbc-aacf-f20fd707cb6d,54,Female,61,Month-to-month,Bank transfer,109.25,6669.9,2,No
